full_arm,global_model,arm,k,mae,n_ligands
GEN9_A0_ROW_ONLY | NEAREST_OBSERVED@CENTRAL,GEN9_A0_ROW_ONLY,NEAREST_OBSERVED@CENTRAL,1,0.8318047597214827,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K2@RANDOM,GEN9_SHAPE_RECOMPOSED,OFFSET_K2@RANDOM,1,0.7506369430625743,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K2@RANDOM,GEN9_SHAPE_RECOMPOSED,OFFSET_K2@RANDOM,2,0.6491087587058061,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K2@RANDOM,GEN9_SHAPE_RECOMPOSED,OFFSET_K2@RANDOM,3,0.5942532359897964,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K2@RANDOM,GEN9_SHAPE_RECOMPOSED,OFFSET_K2@RANDOM,5,0.5394638020844865,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@CENTRAL,GEN9_SHAPE_RECOMPOSED,OFFSET_K3@CENTRAL,1,0.6656721269496029,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@CENTRAL,GEN9_SHAPE_RECOMPOSED,OFFSET_K3@CENTRAL,2,0.6205025031903264,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@CENTRAL,GEN9_SHAPE_RECOMPOSED,OFFSET_K3@CENTRAL,3,0.5868911466620773,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@CENTRAL,GEN9_SHAPE_RECOMPOSED,OFFSET_K3@CENTRAL,5,0.5353834242999022,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@CENTRAL_THEN_SPREAD,GEN9_SHAPE_RECOMPOSED,OFFSET_K3@CENTRAL_THEN_SPREAD,1,0.6628685958387509,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@CENTRAL_THEN_SPREAD,GEN9_SHAPE_RECOMPOSED,OFFSET_K3@CENTRAL_THEN_SPREAD,2,0.5858925893071244,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@CENTRAL_THEN_SPREAD,GEN9_SHAPE_RECOMPOSED,OFFSET_K3@CENTRAL_THEN_SPREAD,3,0.5212073496086657,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@CENTRAL_THEN_SPREAD,GEN9_SHAPE_RECOMPOSED,OFFSET_K3@CENTRAL_THEN_SPREAD,5,0.47885150752550726,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@D_OPTIMAL,GEN9_SHAPE_RECOMPOSED,OFFSET_K3@D_OPTIMAL,1,0.9237062506632704,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@D_OPTIMAL,GEN9_SHAPE_RECOMPOSED,OFFSET_K3@D_OPTIMAL,2,0.617991419849602,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@D_OPTIMAL,GEN9_SHAPE_RECOMPOSED,OFFSET_K3@D_OPTIMAL,3,0.5422567723267026,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@D_OPTIMAL,GEN9_SHAPE_RECOMPOSED,OFFSET_K3@D_OPTIMAL,5,0.47736581804072165,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_BLEND,GEN9_SHAPE_RECOMPOSED,OFFSET_K3@LEARNED_BLEND,1,0.719051507115799,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_BLEND,GEN9_SHAPE_RECOMPOSED,OFFSET_K3@LEARNED_BLEND,2,0.5928666275928055,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_BLEND,GEN9_SHAPE_RECOMPOSED,OFFSET_K3@LEARNED_BLEND,3,0.5266722617806876,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_BLEND,GEN9_SHAPE_RECOMPOSED,OFFSET_K3@LEARNED_BLEND,5,0.4807457529154428,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_RANK,GEN9_SHAPE_RECOMPOSED,OFFSET_K3@LEARNED_RANK,1,0.719051507115799,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_RANK,GEN9_SHAPE_RECOMPOSED,OFFSET_K3@LEARNED_RANK,2,0.5928666275928055,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_RANK,GEN9_SHAPE_RECOMPOSED,OFFSET_K3@LEARNED_RANK,3,0.5266722617806876,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_RANK,GEN9_SHAPE_RECOMPOSED,OFFSET_K3@LEARNED_RANK,5,0.4807457529154428,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_SCALAR,GEN9_SHAPE_RECOMPOSED,OFFSET_K3@LEARNED_SCALAR,1,0.719624479563352,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_SCALAR,GEN9_SHAPE_RECOMPOSED,OFFSET_K3@LEARNED_SCALAR,2,0.5839426835562994,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_SCALAR,GEN9_SHAPE_RECOMPOSED,OFFSET_K3@LEARNED_SCALAR,3,0.5224284793015086,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@LEARNED_SCALAR,GEN9_SHAPE_RECOMPOSED,OFFSET_K3@LEARNED_SCALAR,5,0.4795273958598715,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@MAX_PREDICTIVE_VARIANCE,GEN9_SHAPE_RECOMPOSED,OFFSET_K3@MAX_PREDICTIVE_VARIANCE,1,0.7631239515636109,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@MAX_PREDICTIVE_VARIANCE,GEN9_SHAPE_RECOMPOSED,OFFSET_K3@MAX_PREDICTIVE_VARIANCE,2,0.5855628055768252,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@MAX_PREDICTIVE_VARIANCE,GEN9_SHAPE_RECOMPOSED,OFFSET_K3@MAX_PREDICTIVE_VARIANCE,3,0.5256489086851371,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@MAX_PREDICTIVE_VARIANCE,GEN9_SHAPE_RECOMPOSED,OFFSET_K3@MAX_PREDICTIVE_VARIANCE,5,0.4777767404500836,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@MEDOID,GEN9_SHAPE_RECOMPOSED,OFFSET_K3@MEDOID,1,0.6628685958387509,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@MEDOID,GEN9_SHAPE_RECOMPOSED,OFFSET_K3@MEDOID,2,0.6271215262286385,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@MEDOID,GEN9_SHAPE_RECOMPOSED,OFFSET_K3@MEDOID,3,0.5962053266702942,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@MEDOID,GEN9_SHAPE_RECOMPOSED,OFFSET_K3@MEDOID,5,0.5422677824213566,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@ORACLE[OFFSET_K1],GEN9_SHAPE_RECOMPOSED,OFFSET_K3@ORACLE[OFFSET_K1],1,0.5042242850540751,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@ORACLE[OFFSET_K1],GEN9_SHAPE_RECOMPOSED,OFFSET_K3@ORACLE[OFFSET_K1],2,0.49445548442808096,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@ORACLE[OFFSET_K1],GEN9_SHAPE_RECOMPOSED,OFFSET_K3@ORACLE[OFFSET_K1],3,0.4875577124214412,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@ORACLE[OFFSET_K1],GEN9_SHAPE_RECOMPOSED,OFFSET_K3@ORACLE[OFFSET_K1],5,0.4744318776499098,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@RANDOM,GEN9_SHAPE_RECOMPOSED,OFFSET_K3@RANDOM,1,0.7506369430625743,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@RANDOM,GEN9_SHAPE_RECOMPOSED,OFFSET_K3@RANDOM,2,0.6290919306072881,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@RANDOM,GEN9_SHAPE_RECOMPOSED,OFFSET_K3@RANDOM,3,0.5675273220857026,99
GEN9_SHAPE_RECOMPOSED | OFFSET_K3@RANDOM,GEN9_SHAPE_RECOMPOSED,OFFSET_K3@RANDOM,5,0.49768777137354836,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@CENTRAL,GEN9_SHAPE_RECOMPOSED,SERIES_MAP@CENTRAL,1,0.6656721269496029,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@CENTRAL,GEN9_SHAPE_RECOMPOSED,SERIES_MAP@CENTRAL,2,0.6152800818791009,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@CENTRAL,GEN9_SHAPE_RECOMPOSED,SERIES_MAP@CENTRAL,3,0.5883495573048255,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@CENTRAL,GEN9_SHAPE_RECOMPOSED,SERIES_MAP@CENTRAL,5,0.5570195510093534,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@CENTRAL_THEN_SPREAD,GEN9_SHAPE_RECOMPOSED,SERIES_MAP@CENTRAL_THEN_SPREAD,1,0.6628685958387509,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@CENTRAL_THEN_SPREAD,GEN9_SHAPE_RECOMPOSED,SERIES_MAP@CENTRAL_THEN_SPREAD,2,0.6346364268200231,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@CENTRAL_THEN_SPREAD,GEN9_SHAPE_RECOMPOSED,SERIES_MAP@CENTRAL_THEN_SPREAD,3,0.5927332044048553,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@CENTRAL_THEN_SPREAD,GEN9_SHAPE_RECOMPOSED,SERIES_MAP@CENTRAL_THEN_SPREAD,5,0.5572251343914435,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@D_OPTIMAL,GEN9_SHAPE_RECOMPOSED,SERIES_MAP@D_OPTIMAL,1,0.9237062506632704,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@D_OPTIMAL,GEN9_SHAPE_RECOMPOSED,SERIES_MAP@D_OPTIMAL,2,0.6762006000871762,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@D_OPTIMAL,GEN9_SHAPE_RECOMPOSED,SERIES_MAP@D_OPTIMAL,3,0.6246842803190696,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@D_OPTIMAL,GEN9_SHAPE_RECOMPOSED,SERIES_MAP@D_OPTIMAL,5,0.5658430186097196,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@LEARNED_BLEND,GEN9_SHAPE_RECOMPOSED,SERIES_MAP@LEARNED_BLEND,1,0.719051507115799,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@LEARNED_BLEND,GEN9_SHAPE_RECOMPOSED,SERIES_MAP@LEARNED_BLEND,2,0.6478955984476403,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@LEARNED_BLEND,GEN9_SHAPE_RECOMPOSED,SERIES_MAP@LEARNED_BLEND,3,0.595654516671261,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@LEARNED_BLEND,GEN9_SHAPE_RECOMPOSED,SERIES_MAP@LEARNED_BLEND,5,0.5562790842718993,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@LEARNED_RANK,GEN9_SHAPE_RECOMPOSED,SERIES_MAP@LEARNED_RANK,1,0.719051507115799,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@LEARNED_RANK,GEN9_SHAPE_RECOMPOSED,SERIES_MAP@LEARNED_RANK,2,0.6478955984476403,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@LEARNED_RANK,GEN9_SHAPE_RECOMPOSED,SERIES_MAP@LEARNED_RANK,3,0.595654516671261,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@LEARNED_RANK,GEN9_SHAPE_RECOMPOSED,SERIES_MAP@LEARNED_RANK,5,0.5562790842718993,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@LEARNED_SCALAR,GEN9_SHAPE_RECOMPOSED,SERIES_MAP@LEARNED_SCALAR,1,0.719624479563352,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@LEARNED_SCALAR,GEN9_SHAPE_RECOMPOSED,SERIES_MAP@LEARNED_SCALAR,2,0.6352042707435042,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@LEARNED_SCALAR,GEN9_SHAPE_RECOMPOSED,SERIES_MAP@LEARNED_SCALAR,3,0.5866809622768415,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@LEARNED_SCALAR,GEN9_SHAPE_RECOMPOSED,SERIES_MAP@LEARNED_SCALAR,5,0.5539910423005946,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@MAX_PREDICTIVE_VARIANCE,GEN9_SHAPE_RECOMPOSED,SERIES_MAP@MAX_PREDICTIVE_VARIANCE,1,0.7631239515636109,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@MAX_PREDICTIVE_VARIANCE,GEN9_SHAPE_RECOMPOSED,SERIES_MAP@MAX_PREDICTIVE_VARIANCE,2,0.6459294782147064,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@MAX_PREDICTIVE_VARIANCE,GEN9_SHAPE_RECOMPOSED,SERIES_MAP@MAX_PREDICTIVE_VARIANCE,3,0.5932319092502242,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@MAX_PREDICTIVE_VARIANCE,GEN9_SHAPE_RECOMPOSED,SERIES_MAP@MAX_PREDICTIVE_VARIANCE,5,0.5567357920662068,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@MEDOID,GEN9_SHAPE_RECOMPOSED,SERIES_MAP@MEDOID,1,0.6628685958387509,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@MEDOID,GEN9_SHAPE_RECOMPOSED,SERIES_MAP@MEDOID,2,0.6211250271841157,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@MEDOID,GEN9_SHAPE_RECOMPOSED,SERIES_MAP@MEDOID,3,0.5946173976945928,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@MEDOID,GEN9_SHAPE_RECOMPOSED,SERIES_MAP@MEDOID,5,0.5614973490357318,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@ORACLE[OFFSET_K1],GEN9_SHAPE_RECOMPOSED,SERIES_MAP@ORACLE[OFFSET_K1],1,0.5042242850540751,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@ORACLE[OFFSET_K1],GEN9_SHAPE_RECOMPOSED,SERIES_MAP@ORACLE[OFFSET_K1],2,0.5012890848286552,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@ORACLE[OFFSET_K1],GEN9_SHAPE_RECOMPOSED,SERIES_MAP@ORACLE[OFFSET_K1],3,0.5011192463846794,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@ORACLE[OFFSET_K1],GEN9_SHAPE_RECOMPOSED,SERIES_MAP@ORACLE[OFFSET_K1],5,0.5118411322672441,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@RANDOM,GEN9_SHAPE_RECOMPOSED,SERIES_MAP@RANDOM,1,0.7506369430625743,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@RANDOM,GEN9_SHAPE_RECOMPOSED,SERIES_MAP@RANDOM,2,0.6563395681983116,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@RANDOM,GEN9_SHAPE_RECOMPOSED,SERIES_MAP@RANDOM,3,0.6105864866736503,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP@RANDOM,GEN9_SHAPE_RECOMPOSED,SERIES_MAP@RANDOM,5,0.5600702644564209,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_LEVELONLY@CENTRAL,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_LEVELONLY@CENTRAL,1,0.6656721269496029,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_LEVELONLY@CENTRAL,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_LEVELONLY@CENTRAL,2,0.6153255017933598,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_LEVELONLY@CENTRAL,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_LEVELONLY@CENTRAL,3,0.5885657221281398,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_LEVELONLY@CENTRAL,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_LEVELONLY@CENTRAL,5,0.5579777125700017,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_LEVELONLY@CENTRAL_THEN_SPREAD,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_LEVELONLY@CENTRAL_THEN_SPREAD,1,0.6628685958387509,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_LEVELONLY@CENTRAL_THEN_SPREAD,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_LEVELONLY@CENTRAL_THEN_SPREAD,2,0.6358770044336715,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_LEVELONLY@CENTRAL_THEN_SPREAD,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_LEVELONLY@CENTRAL_THEN_SPREAD,3,0.5948237937717741,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_LEVELONLY@CENTRAL_THEN_SPREAD,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_LEVELONLY@CENTRAL_THEN_SPREAD,5,0.560222234562002,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_LEVELONLY@D_OPTIMAL,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_LEVELONLY@D_OPTIMAL,1,0.9237062506632704,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_LEVELONLY@D_OPTIMAL,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_LEVELONLY@D_OPTIMAL,2,0.6777573123591966,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_LEVELONLY@D_OPTIMAL,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_LEVELONLY@D_OPTIMAL,3,0.6272093345382835,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_LEVELONLY@D_OPTIMAL,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_LEVELONLY@D_OPTIMAL,5,0.5695434929226143,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_LEVELONLY@LEARNED_BLEND,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_LEVELONLY@LEARNED_BLEND,1,0.719051507115799,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_LEVELONLY@LEARNED_BLEND,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_LEVELONLY@LEARNED_BLEND,2,0.6492793292950985,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_LEVELONLY@LEARNED_BLEND,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_LEVELONLY@LEARNED_BLEND,3,0.5977682881937921,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_LEVELONLY@LEARNED_BLEND,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_LEVELONLY@LEARNED_BLEND,5,0.5592570935269505,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_LEVELONLY@LEARNED_RANK,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_LEVELONLY@LEARNED_RANK,1,0.719051507115799,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_LEVELONLY@LEARNED_RANK,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_LEVELONLY@LEARNED_RANK,2,0.6492793292950985,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_LEVELONLY@LEARNED_RANK,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_LEVELONLY@LEARNED_RANK,3,0.5977682881937921,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_LEVELONLY@LEARNED_RANK,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_LEVELONLY@LEARNED_RANK,5,0.5592570935269505,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_LEVELONLY@LEARNED_SCALAR,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_LEVELONLY@LEARNED_SCALAR,1,0.719624479563352,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_LEVELONLY@LEARNED_SCALAR,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_LEVELONLY@LEARNED_SCALAR,2,0.6365904595722868,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_LEVELONLY@LEARNED_SCALAR,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_LEVELONLY@LEARNED_SCALAR,3,0.5887167371051852,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_LEVELONLY@LEARNED_SCALAR,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_LEVELONLY@LEARNED_SCALAR,5,0.5569590040485884,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_LEVELONLY@MAX_PREDICTIVE_VARIANCE,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_LEVELONLY@MAX_PREDICTIVE_VARIANCE,1,0.7631239515636109,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_LEVELONLY@MAX_PREDICTIVE_VARIANCE,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_LEVELONLY@MAX_PREDICTIVE_VARIANCE,2,0.6474810507084449,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_LEVELONLY@MAX_PREDICTIVE_VARIANCE,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_LEVELONLY@MAX_PREDICTIVE_VARIANCE,3,0.5953028844885231,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_LEVELONLY@MAX_PREDICTIVE_VARIANCE,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_LEVELONLY@MAX_PREDICTIVE_VARIANCE,5,0.5598893473343755,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_LEVELONLY@MEDOID,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_LEVELONLY@MEDOID,1,0.6628685958387509,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_LEVELONLY@MEDOID,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_LEVELONLY@MEDOID,2,0.6211663986660038,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_LEVELONLY@MEDOID,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_LEVELONLY@MEDOID,3,0.5948029672293315,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_LEVELONLY@MEDOID,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_LEVELONLY@MEDOID,5,0.5624372194647714,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],GEN9_SHAPE_RECOMPOSED,SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],1,0.5042242850540751,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],GEN9_SHAPE_RECOMPOSED,SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],2,0.5013916392965044,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],GEN9_SHAPE_RECOMPOSED,SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],3,0.501403325354549,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],GEN9_SHAPE_RECOMPOSED,SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],5,0.5129019041323343,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_LEVELONLY@RANDOM,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_LEVELONLY@RANDOM,1,0.7506369430625743,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_LEVELONLY@RANDOM,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_LEVELONLY@RANDOM,2,0.6569620881740003,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_LEVELONLY@RANDOM,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_LEVELONLY@RANDOM,3,0.6117810100323623,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_LEVELONLY@RANDOM,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_LEVELONLY@RANDOM,5,0.5623665028011032,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_NOSERIES@CENTRAL,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_NOSERIES@CENTRAL,1,0.6656721269496029,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_NOSERIES@CENTRAL,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_NOSERIES@CENTRAL,2,0.6247951272002424,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_NOSERIES@CENTRAL,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_NOSERIES@CENTRAL,3,0.6048588724232434,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_NOSERIES@CENTRAL,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_NOSERIES@CENTRAL,5,0.5888897587176176,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,1,0.6628685958387509,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,2,0.6455211840453715,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,3,0.6166499155639092,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,5,0.5904425917376088,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_NOSERIES@D_OPTIMAL,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_NOSERIES@D_OPTIMAL,1,0.9237062506632704,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_NOSERIES@D_OPTIMAL,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_NOSERIES@D_OPTIMAL,2,0.684457946679271,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_NOSERIES@D_OPTIMAL,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_NOSERIES@D_OPTIMAL,3,0.6431498407535381,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_NOSERIES@D_OPTIMAL,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_NOSERIES@D_OPTIMAL,5,0.5972204378450661,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_NOSERIES@LEARNED_BLEND,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_NOSERIES@LEARNED_BLEND,1,0.719051507115799,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_NOSERIES@LEARNED_BLEND,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_NOSERIES@LEARNED_BLEND,2,0.6596335260694227,99
GEN9_SHAPE_RECOMPOSED | SERIES_MAP_NOSERIES@LEARNED_BLEND,GEN9_SHAPE_RECOMPOSED,SERIES_MAP_NOSERIES@LEARNED_BLEND,3,0.6174725630953745,99
