design,seed,fold,order,draw,k,cells_at_k,cell_share_at_k,overlap_top_k_by_cells,overlap_top_k_by_richcells
BQ,262147,3,RANDOM,0,20,46.0,0.11734693877551021,0.5,0.45
BQ,262147,3,RANDOM,0,24,60.0,0.15306122448979592,0.625,0.5833333333333334
BQ,262147,3,UNCERT,0,6,313.0,0.798469387755102,0.3333333333333333,0.5
BQ,262147,3,UNCERT,0,9,319.0,0.8137755102040817,0.3333333333333333,0.4444444444444444
BQ,262147,3,UNCERT,0,12,338.0,0.8622448979591837,0.4166666666666667,0.4166666666666667
BQ,262147,3,UNCERT,0,16,352.0,0.8979591836734694,0.5,0.5
BQ,262147,3,UNCERT,0,20,365.0,0.9311224489795918,0.6,0.55
BQ,262147,3,UNCERT,0,24,376.0,0.9591836734693877,0.7083333333333334,0.7083333333333334
BQ,262147,4,AOPT,0,6,380.0,0.7851239669421488,0.3333333333333333,0.3333333333333333
BQ,262147,4,AOPT,0,9,383.0,0.7913223140495868,0.2222222222222222,0.3333333333333333
BQ,262147,4,AOPT,0,12,395.0,0.8161157024793388,0.4166666666666667,0.5
BQ,262147,4,AOPT,0,16,436.0,0.9008264462809917,0.625,0.6875
BQ,262147,4,AOPT,0,20,459.0,0.9483471074380165,0.75,0.75
BQ,262147,4,AOPT,0,24,468.0,0.9669421487603306,0.7916666666666666,0.7916666666666666
BQ,262147,4,MAXMIN,0,6,17.0,0.03512396694214876,0.16666666666666666,0.16666666666666666
BQ,262147,4,MAXMIN,0,9,20.0,0.04132231404958678,0.1111111111111111,0.1111111111111111
BQ,262147,4,MAXMIN,0,12,28.0,0.05785123966942149,0.16666666666666666,0.16666666666666666
BQ,262147,4,MAXMIN,0,16,35.0,0.07231404958677685,0.3125,0.375
BQ,262147,4,MAXMIN,0,20,57.0,0.11776859504132231,0.45,0.45
BQ,262147,4,MAXMIN,0,24,64.0,0.1322314049586777,0.5833333333333334,0.5833333333333334
BQ,262147,4,RANDOM,0,6,24.0,0.049586776859504134,0.16666666666666666,0.16666666666666666
BQ,262147,4,RANDOM,0,9,30.0,0.06198347107438017,0.1111111111111111,0.2222222222222222
BQ,262147,4,RANDOM,0,12,51.0,0.10537190082644628,0.4166666666666667,0.5
BQ,262147,4,RANDOM,0,16,411.0,0.8491735537190083,0.625,0.5625
BQ,262147,4,RANDOM,0,20,415.0,0.8574380165289256,0.6,0.55
BQ,262147,4,RANDOM,0,24,425.0,0.878099173553719,0.7083333333333334,0.7083333333333334
BQ,262147,4,UNCERT,0,6,380.0,0.7851239669421488,0.3333333333333333,0.3333333333333333
BQ,262147,4,UNCERT,0,9,387.0,0.7995867768595041,0.2222222222222222,0.3333333333333333
BQ,262147,4,UNCERT,0,12,408.0,0.8429752066115702,0.4166666666666667,0.4166666666666667
BQ,262147,4,UNCERT,0,16,422.0,0.871900826446281,0.5625,0.5
BQ,262147,4,UNCERT,0,20,456.0,0.9421487603305785,0.75,0.7
BQ,262147,4,UNCERT,0,24,465.0,0.9607438016528925,0.75,0.75
A,104729,0,AOPT,0,6,342.0,0.782608695652174,0.3333333333333333,0.3333333333333333
A,104729,0,AOPT,0,9,345.0,0.7894736842105263,0.2222222222222222,0.3333333333333333
A,104729,0,AOPT,0,12,351.0,0.8032036613272311,0.4166666666666667,0.5
A,104729,0,AOPT,0,16,360.0,0.8237986270022883,0.5625,0.5625
A,104729,0,AOPT,0,20,369.0,0.8443935926773455,0.6,0.6
A,104729,0,AOPT,0,24,400.0,0.9153318077803204,0.6666666666666666,0.7083333333333334
A,104729,0,MAXMIN,0,6,23.0,0.05263157894736842,0.16666666666666666,0.16666666666666666
A,104729,0,MAXMIN,0,9,27.0,0.06178489702517163,0.1111111111111111,0.1111111111111111
A,104729,0,MAXMIN,0,12,30.0,0.06864988558352403,0.08333333333333333,0.08333333333333333
A,104729,0,MAXMIN,0,16,49.0,0.11212814645308924,0.1875,0.25
A,104729,0,MAXMIN,0,20,61.0,0.13958810068649885,0.4,0.35
A,104729,0,MAXMIN,0,24,65.0,0.14874141876430205,0.5,0.4583333333333333
A,104729,0,RANDOM,0,6,12.0,0.02745995423340961,0.0,0.0
A,104729,0,RANDOM,0,9,31.0,0.07093821510297482,0.3333333333333333,0.2222222222222222
A,104729,0,RANDOM,0,12,34.0,0.07780320366132723,0.25,0.25
A,104729,0,RANDOM,0,16,41.0,0.09382151029748284,0.4375,0.4375
A,104729,0,RANDOM,0,20,61.0,0.13958810068649885,0.6,0.6
A,104729,0,RANDOM,0,24,72.0,0.16475972540045766,0.75,0.7083333333333334
A,104729,0,UNCERT,0,6,338.0,0.7734553775743707,0.3333333333333333,0.3333333333333333
A,104729,0,UNCERT,0,9,347.0,0.7940503432494279,0.3333333333333333,0.3333333333333333
A,104729,0,UNCERT,0,12,375.0,0.8581235697940504,0.5833333333333334,0.5833333333333334
A,104729,0,UNCERT,0,16,390.0,0.8924485125858124,0.5625,0.5
A,104729,0,UNCERT,0,20,409.0,0.9359267734553776,0.7,0.65
A,104729,0,UNCERT,0,24,419.0,0.9588100686498856,0.7916666666666666,0.75
A,104729,1,AOPT,0,6,279.0,0.7190721649484536,0.16666666666666666,0.16666666666666666
A,104729,1,AOPT,0,9,283.0,0.729381443298969,0.2222222222222222,0.2222222222222222
A,104729,1,AOPT,0,12,287.0,0.7396907216494846,0.16666666666666666,0.25
A,104729,1,AOPT,0,16,299.0,0.770618556701031,0.5,0.5
A,104729,1,AOPT,0,20,333.0,0.8582474226804123,0.6,0.6
A,104729,1,AOPT,0,24,364.0,0.9381443298969072,0.6666666666666666,0.7083333333333334
A,104729,1,MAXMIN,0,6,23.0,0.059278350515463915,0.16666666666666666,0.16666666666666666
A,104729,1,MAXMIN,0,9,28.0,0.07216494845360824,0.1111111111111111,0.1111111111111111
A,104729,1,MAXMIN,0,12,31.0,0.07989690721649484,0.08333333333333333,0.16666666666666666
A,104729,1,MAXMIN,0,16,37.0,0.09536082474226804,0.25,0.3125
A,104729,1,MAXMIN,0,20,44.0,0.1134020618556701,0.35,0.4
A,104729,1,MAXMIN,0,24,52.0,0.13402061855670103,0.4166666666666667,0.5
A,104729,1,RANDOM,0,6,26.0,0.06701030927835051,0.16666666666666666,0.16666666666666666
A,104729,1,RANDOM,0,9,41.0,0.1056701030927835,0.2222222222222222,0.2222222222222222
A,104729,1,RANDOM,0,12,53.0,0.13659793814432988,0.3333333333333333,0.4166666666666667
A,104729,1,RANDOM,0,16,65.0,0.16752577319587628,0.4375,0.5
A,104729,1,RANDOM,0,20,70.0,0.18041237113402062,0.5,0.5
A,104729,1,RANDOM,0,24,84.0,0.21649484536082475,0.5,0.5416666666666666
A,104729,1,UNCERT,0,6,283.0,0.729381443298969,0.16666666666666666,0.16666666666666666
A,104729,1,UNCERT,0,9,288.0,0.7422680412371134,0.3333333333333333,0.3333333333333333
A,104729,1,UNCERT,0,12,293.0,0.7551546391752577,0.3333333333333333,0.25
A,104729,1,UNCERT,0,16,317.0,0.8170103092783505,0.4375,0.5
A,104729,1,UNCERT,0,20,330.0,0.8505154639175257,0.6,0.6
A,104729,1,UNCERT,0,24,355.0,0.9149484536082474,0.6666666666666666,0.7083333333333334
A,104729,2,AOPT,0,6,400.0,0.8130081300813008,0.3333333333333333,0.3333333333333333
A,104729,2,AOPT,0,9,403.0,0.8191056910569106,0.3333333333333333,0.4444444444444444
A,104729,2,AOPT,0,12,413.0,0.8394308943089431,0.5,0.6666666666666666
A,104729,2,AOPT,0,16,453.0,0.9207317073170732,0.6875,0.75
A,104729,2,AOPT,0,20,466.0,0.9471544715447154,0.8,0.85
A,104729,2,AOPT,0,24,472.0,0.959349593495935,0.7916666666666666,0.7916666666666666
A,104729,2,MAXMIN,0,6,9.0,0.018292682926829267,0.0,0.0
A,104729,2,MAXMIN,0,9,17.0,0.034552845528455285,0.1111111111111111,0.1111111111111111
A,104729,2,MAXMIN,0,12,32.0,0.06504065040650407,0.16666666666666666,0.3333333333333333
A,104729,2,MAXMIN,0,16,36.0,0.07317073170731707,0.375,0.375
A,104729,2,MAXMIN,0,20,46.0,0.09349593495934959,0.5,0.55
A,104729,2,MAXMIN,0,24,75.0,0.1524390243902439,0.6666666666666666,0.6666666666666666
A,104729,2,RANDOM,0,6,30.0,0.06097560975609756,0.16666666666666666,0.16666666666666666
A,104729,2,RANDOM,0,9,33.0,0.06707317073170732,0.2222222222222222,0.1111111111111111
A,104729,2,RANDOM,0,12,47.0,0.09552845528455285,0.3333333333333333,0.16666666666666666
A,104729,2,RANDOM,0,16,63.0,0.12804878048780488,0.4375,0.375
A,104729,2,RANDOM,0,20,73.0,0.1483739837398374,0.55,0.45
A,104729,2,RANDOM,0,24,79.0,0.16056910569105692,0.6666666666666666,0.5833333333333334
A,104729,2,UNCERT,0,6,399.0,0.8109756097560976,0.3333333333333333,0.3333333333333333
A,104729,2,UNCERT,0,9,406.0,0.8252032520325203,0.3333333333333333,0.3333333333333333
A,104729,2,UNCERT,0,12,428.0,0.8699186991869918,0.5833333333333334,0.5833333333333334
A,104729,2,UNCERT,0,16,437.0,0.8882113821138211,0.625,0.6875
A,104729,2,UNCERT,0,20,449.0,0.9126016260162602,0.65,0.6
A,104729,2,UNCERT,0,24,473.0,0.9613821138211383,0.7083333333333334,0.75
A,104729,3,AOPT,0,6,225.0,0.6987577639751553,0.3333333333333333,0.3333333333333333
A,104729,3,AOPT,0,9,228.0,0.7080745341614907,0.3333333333333333,0.3333333333333333
A,104729,3,AOPT,0,12,245.0,0.7608695652173914,0.4166666666666667,0.5
A,104729,3,AOPT,0,16,286.0,0.8881987577639752,0.6875,0.75
A,104729,3,AOPT,0,20,298.0,0.9254658385093167,0.8,0.75
A,104729,3,AOPT,0,24,307.0,0.953416149068323,0.8333333333333334,0.7916666666666666
A,104729,3,MAXMIN,0,6,204.0,0.6335403726708074,0.16666666666666666,0.16666666666666666
A,104729,3,MAXMIN,0,9,208.0,0.6459627329192547,0.1111111111111111,0.1111111111111111
A,104729,3,MAXMIN,0,12,212.0,0.6583850931677019,0.08333333333333333,0.08333333333333333
A,104729,3,MAXMIN,0,16,221.0,0.6863354037267081,0.375,0.375
A,104729,3,MAXMIN,0,20,225.0,0.6987577639751553,0.4,0.4
A,104729,3,MAXMIN,0,24,252.0,0.782608695652174,0.625,0.5833333333333334
A,104729,3,RANDOM,0,6,26.0,0.08074534161490683,0.16666666666666666,0.16666666666666666
A,104729,3,RANDOM,0,9,40.0,0.12422360248447205,0.3333333333333333,0.3333333333333333
A,104729,3,RANDOM,0,12,45.0,0.13975155279503104,0.25,0.3333333333333333
A,104729,3,RANDOM,0,16,68.0,0.2111801242236025,0.4375,0.4375
A,104729,3,RANDOM,0,20,83.0,0.2577639751552795,0.55,0.5
A,104729,3,RANDOM,0,24,96.0,0.2981366459627329,0.5833333333333334,0.5833333333333334
A,104729,3,UNCERT,0,6,27.0,0.08385093167701864,0.16666666666666666,0.16666666666666666
A,104729,3,UNCERT,0,9,31.0,0.09627329192546584,0.1111111111111111,0.2222222222222222
A,104729,3,UNCERT,0,12,38.0,0.11801242236024845,0.3333333333333333,0.3333333333333333
A,104729,3,UNCERT,0,16,61.0,0.18944099378881987,0.5,0.5625
A,104729,3,UNCERT,0,20,266.0,0.8260869565217391,0.7,0.7
A,104729,3,UNCERT,0,24,281.0,0.8726708074534162,0.6666666666666666,0.7083333333333334
A,104729,4,AOPT,0,6,372.0,0.8359550561797753,0.3333333333333333,0.3333333333333333
A,104729,4,AOPT,0,9,377.0,0.8471910112359551,0.3333333333333333,0.4444444444444444
A,104729,4,AOPT,0,12,387.0,0.8696629213483146,0.5833333333333334,0.5833333333333334
A,104729,4,AOPT,0,16,411.0,0.9235955056179775,0.75,0.75
A,104729,4,AOPT,0,20,423.0,0.950561797752809,0.8,0.8
A,104729,4,AOPT,0,24,429.0,0.9640449438202248,0.8333333333333334,0.8333333333333334
A,104729,4,MAXMIN,0,6,7.0,0.015730337078651686,0.0,0.0
A,104729,4,MAXMIN,0,9,11.0,0.024719101123595506,0.0,0.0
A,104729,4,MAXMIN,0,12,25.0,0.056179775280898875,0.08333333333333333,0.08333333333333333
A,104729,4,MAXMIN,0,16,55.0,0.12359550561797752,0.4375,0.5
A,104729,4,MAXMIN,0,20,59.0,0.13258426966292136,0.5,0.5
A,104729,4,MAXMIN,0,24,80.0,0.1797752808988764,0.7083333333333334,0.6666666666666666
A,104729,4,RANDOM,0,6,13.0,0.029213483146067417,0.0,0.16666666666666666
A,104729,4,RANDOM,0,9,17.0,0.038202247191011236,0.1111111111111111,0.1111111111111111
A,104729,4,RANDOM,0,12,23.0,0.051685393258426963,0.25,0.3333333333333333
A,104729,4,RANDOM,0,16,43.0,0.09662921348314607,0.4375,0.4375
A,104729,4,RANDOM,0,20,49.0,0.1101123595505618,0.55,0.55
A,104729,4,RANDOM,0,24,403.0,0.9056179775280899,0.6666666666666666,0.6666666666666666
A,104729,4,UNCERT,0,6,29.0,0.0651685393258427,0.16666666666666666,0.16666666666666666
A,104729,4,UNCERT,0,9,37.0,0.08314606741573034,0.3333333333333333,0.3333333333333333
A,104729,4,UNCERT,0,12,46.0,0.10337078651685393,0.5,0.4166666666666667
A,104729,4,UNCERT,0,16,401.0,0.9011235955056179,0.625,0.625
A,104729,4,UNCERT,0,20,406.0,0.9123595505617977,0.75,0.7
A,104729,4,UNCERT,0,24,429.0,0.9640449438202248,0.75,0.75
A,130363,0,AOPT,0,6,400.0,0.8097165991902834,0.3333333333333333,0.3333333333333333
A,130363,0,AOPT,0,9,404.0,0.8178137651821862,0.3333333333333333,0.3333333333333333
A,130363,0,AOPT,0,12,410.0,0.8299595141700404,0.4166666666666667,0.4166666666666667
A,130363,0,AOPT,0,16,432.0,0.8744939271255061,0.6875,0.625
A,130363,0,AOPT,0,20,471.0,0.9534412955465587,0.8,0.75
A,130363,0,AOPT,0,24,478.0,0.9676113360323887,0.8333333333333334,0.875
A,130363,0,MAXMIN,0,6,7.0,0.01417004048582996,0.0,0.0
A,130363,0,MAXMIN,0,9,13.0,0.02631578947368421,0.0,0.1111111111111111
A,130363,0,MAXMIN,0,12,27.0,0.05465587044534413,0.16666666666666666,0.16666666666666666
A,130363,0,MAXMIN,0,16,34.0,0.06882591093117409,0.375,0.375
A,130363,0,MAXMIN,0,20,41.0,0.08299595141700405,0.5,0.5
A,130363,0,MAXMIN,0,24,69.0,0.1396761133603239,0.5833333333333334,0.5833333333333334
A,130363,0,RANDOM,0,6,31.0,0.06275303643724696,0.16666666666666666,0.16666666666666666
A,130363,0,RANDOM,0,9,408.0,0.8259109311740891,0.4444444444444444,0.3333333333333333
A,130363,0,RANDOM,0,12,413.0,0.8360323886639676,0.5,0.4166666666666667
A,130363,0,RANDOM,0,16,420.0,0.8502024291497976,0.5,0.5
A,130363,0,RANDOM,0,20,436.0,0.8825910931174089,0.65,0.7
A,130363,0,RANDOM,0,24,450.0,0.9109311740890689,0.7916666666666666,0.75
A,130363,0,UNCERT,0,6,387.0,0.7834008097165992,0.16666666666666666,0.16666666666666666
A,130363,0,UNCERT,0,9,391.0,0.791497975708502,0.3333333333333333,0.1111111111111111
A,130363,0,UNCERT,0,12,394.0,0.7975708502024291,0.25,0.16666666666666666
A,130363,0,UNCERT,0,16,402.0,0.8137651821862348,0.375,0.4375
A,130363,0,UNCERT,0,20,427.0,0.8643724696356275,0.55,0.6
A,130363,0,UNCERT,0,24,441.0,0.8927125506072875,0.7083333333333334,0.7083333333333334
A,130363,1,AOPT,0,6,344.0,0.7944572748267898,0.3333333333333333,0.3333333333333333
A,130363,1,AOPT,0,9,347.0,0.8013856812933026,0.2222222222222222,0.3333333333333333
A,130363,1,AOPT,0,12,355.0,0.8198614318706697,0.3333333333333333,0.5
A,130363,1,AOPT,0,16,365.0,0.8429561200923787,0.5625,0.625
A,130363,1,AOPT,0,20,372.0,0.859122401847575,0.6,0.6
A,130363,1,AOPT,0,24,377.0,0.8706697459584296,0.6666666666666666,0.6666666666666666
A,130363,1,MAXMIN,0,6,9.0,0.020785219399538105,0.0,0.0
A,130363,1,MAXMIN,0,9,13.0,0.03002309468822171,0.0,0.0
A,130363,1,MAXMIN,0,12,16.0,0.03695150115473441,0.08333333333333333,0.08333333333333333
A,130363,1,MAXMIN,0,16,41.0,0.09468822170900693,0.3125,0.3125
A,130363,1,MAXMIN,0,20,61.0,0.14087759815242495,0.45,0.45
A,130363,1,MAXMIN,0,24,77.0,0.17782909930715934,0.6666666666666666,0.6666666666666666
A,130363,1,RANDOM,0,6,27.0,0.06235565819861432,0.16666666666666666,0.16666666666666666
A,130363,1,RANDOM,0,9,31.0,0.07159353348729793,0.1111111111111111,0.2222222222222222
A,130363,1,RANDOM,0,12,52.0,0.12009237875288684,0.3333333333333333,0.5
A,130363,1,RANDOM,0,16,56.0,0.12933025404157045,0.375,0.4375
A,130363,1,RANDOM,0,20,71.0,0.16397228637413394,0.45,0.45
A,130363,1,RANDOM,0,24,76.0,0.17551963048498845,0.5416666666666666,0.5833333333333334
A,130363,1,UNCERT,0,6,23.0,0.053117782909930716,0.16666666666666666,0.16666666666666666
A,130363,1,UNCERT,0,9,26.0,0.06004618937644342,0.1111111111111111,0.1111111111111111
A,130363,1,UNCERT,0,12,34.0,0.07852193995381063,0.16666666666666666,0.16666666666666666
A,130363,1,UNCERT,0,16,358.0,0.8267898383371824,0.375,0.375
A,130363,1,UNCERT,0,20,370.0,0.8545034642032333,0.55,0.5
A,130363,1,UNCERT,0,24,395.0,0.9122401847575058,0.625,0.625
A,130363,2,AOPT,0,6,350.0,0.78125,0.16666666666666666,0.3333333333333333
A,130363,2,AOPT,0,9,354.0,0.7901785714285714,0.3333333333333333,0.2222222222222222
A,130363,2,AOPT,0,12,359.0,0.8013392857142857,0.3333333333333333,0.3333333333333333
A,130363,2,AOPT,0,16,371.0,0.828125,0.5625,0.5625
A,130363,2,AOPT,0,20,410.0,0.9151785714285714,0.7,0.75
A,130363,2,AOPT,0,24,422.0,0.9419642857142857,0.75,0.7916666666666666
A,130363,2,MAXMIN,0,6,10.0,0.022321428571428572,0.0,0.0
A,130363,2,MAXMIN,0,9,22.0,0.049107142857142856,0.1111111111111111,0.1111111111111111
A,130363,2,MAXMIN,0,12,26.0,0.05803571428571429,0.16666666666666666,0.08333333333333333
A,130363,2,MAXMIN,0,16,31.0,0.06919642857142858,0.25,0.25
A,130363,2,MAXMIN,0,20,38.0,0.08482142857142858,0.4,0.4
A,130363,2,MAXMIN,0,24,51.0,0.11383928571428571,0.5833333333333334,0.625
A,130363,2,RANDOM,0,6,23.0,0.05133928571428571,0.16666666666666666,0.16666666666666666
A,130363,2,RANDOM,0,9,36.0,0.08035714285714286,0.2222222222222222,0.2222222222222222
A,130363,2,RANDOM,0,12,376.0,0.8392857142857143,0.25,0.3333333333333333
A,130363,2,RANDOM,0,16,387.0,0.8638392857142857,0.4375,0.3125
A,130363,2,RANDOM,0,20,401.0,0.8950892857142857,0.45,0.4
A,130363,2,RANDOM,0,24,411.0,0.9174107142857143,0.5416666666666666,0.4583333333333333
A,130363,2,UNCERT,0,6,346.0,0.7723214285714286,0.16666666666666666,0.16666666666666666
A,130363,2,UNCERT,0,9,354.0,0.7901785714285714,0.3333333333333333,0.1111111111111111
A,130363,2,UNCERT,0,12,360.0,0.8035714285714286,0.25,0.25
A,130363,2,UNCERT,0,16,387.0,0.8638392857142857,0.5,0.5625
A,130363,2,UNCERT,0,20,399.0,0.890625,0.6,0.6
A,130363,2,UNCERT,0,24,422.0,0.9419642857142857,0.6666666666666666,0.7083333333333334
A,130363,3,AOPT,0,6,376.0,0.8034188034188035,0.3333333333333333,0.3333333333333333
A,130363,3,AOPT,0,9,382.0,0.8162393162393162,0.3333333333333333,0.4444444444444444
A,130363,3,AOPT,0,12,390.0,0.8333333333333334,0.5,0.5833333333333334
A,130363,3,AOPT,0,16,430.0,0.9188034188034188,0.6875,0.75
A,130363,3,AOPT,0,20,443.0,0.9465811965811965,0.7,0.75
A,130363,3,AOPT,0,24,447.0,0.9551282051282052,0.6666666666666666,0.75
A,130363,3,MAXMIN,0,6,23.0,0.049145299145299144,0.16666666666666666,0.16666666666666666
A,130363,3,MAXMIN,0,9,26.0,0.05555555555555555,0.1111111111111111,0.1111111111111111
A,130363,3,MAXMIN,0,12,30.0,0.0641025641025641,0.08333333333333333,0.16666666666666666
A,130363,3,MAXMIN,0,16,35.0,0.07478632478632478,0.3125,0.3125
A,130363,3,MAXMIN,0,20,39.0,0.08333333333333333,0.4,0.5
A,130363,3,MAXMIN,0,24,54.0,0.11538461538461539,0.5833333333333334,0.625
A,130363,3,RANDOM,0,6,22.0,0.04700854700854701,0.16666666666666666,0.16666666666666666
A,130363,3,RANDOM,0,9,36.0,0.07692307692307693,0.2222222222222222,0.2222222222222222
A,130363,3,RANDOM,0,12,40.0,0.08547008547008547,0.16666666666666666,0.16666666666666666
A,130363,3,RANDOM,0,16,56.0,0.11965811965811966,0.375,0.3125
A,130363,3,RANDOM,0,20,419.0,0.8952991452991453,0.5,0.45
A,130363,3,RANDOM,0,24,424.0,0.905982905982906,0.5416666666666666,0.5833333333333334
A,130363,3,UNCERT,0,6,375.0,0.8012820512820513,0.3333333333333333,0.3333333333333333
A,130363,3,UNCERT,0,9,383.0,0.8183760683760684,0.3333333333333333,0.3333333333333333
A,130363,3,UNCERT,0,12,411.0,0.8782051282051282,0.5833333333333334,0.5833333333333334
A,130363,3,UNCERT,0,16,426.0,0.9102564102564102,0.5625,0.5625
A,130363,3,UNCERT,0,20,446.0,0.9529914529914529,0.7,0.65
A,130363,3,UNCERT,0,24,451.0,0.9636752136752137,0.75,0.75
A,130363,4,AOPT,0,6,146.0,0.6058091286307054,0.3333333333333333,0.3333333333333333
A,130363,4,AOPT,0,9,149.0,0.6182572614107884,0.2222222222222222,0.3333333333333333
A,130363,4,AOPT,0,12,161.0,0.6680497925311203,0.5,0.5
A,130363,4,AOPT,0,16,202.0,0.8381742738589212,0.6875,0.6875
A,130363,4,AOPT,0,20,219.0,0.9087136929460581,0.75,0.75
A,130363,4,AOPT,0,24,228.0,0.946058091286307,0.75,0.75
A,130363,4,MAXMIN,0,6,17.0,0.07053941908713693,0.16666666666666666,0.16666666666666666
A,130363,4,MAXMIN,0,9,20.0,0.08298755186721991,0.1111111111111111,0.1111111111111111
A,130363,4,MAXMIN,0,12,23.0,0.0954356846473029,0.08333333333333333,0.08333333333333333
A,130363,4,MAXMIN,0,16,32.0,0.13278008298755187,0.3125,0.3125
A,130363,4,MAXMIN,0,20,69.0,0.2863070539419087,0.5,0.5
A,130363,4,MAXMIN,0,24,82.0,0.34024896265560167,0.625,0.5833333333333334
A,130363,4,RANDOM,0,6,24.0,0.0995850622406639,0.16666666666666666,0.16666666666666666
A,130363,4,RANDOM,0,9,32.0,0.13278008298755187,0.3333333333333333,0.4444444444444444
A,130363,4,RANDOM,0,12,38.0,0.15767634854771784,0.5,0.5
A,130363,4,RANDOM,0,16,42.0,0.17427385892116182,0.4375,0.4375
A,130363,4,RANDOM,0,20,62.0,0.2572614107883817,0.5,0.5
A,130363,4,RANDOM,0,24,83.0,0.34439834024896265,0.625,0.6666666666666666
A,130363,4,UNCERT,0,6,30.0,0.12448132780082988,0.16666666666666666,0.16666666666666666
A,130363,4,UNCERT,0,9,33.0,0.13692946058091288,0.1111111111111111,0.2222222222222222
A,130363,4,UNCERT,0,12,36.0,0.14937759336099585,0.25,0.25
A,130363,4,UNCERT,0,16,41.0,0.17012448132780084,0.3125,0.3125
A,130363,4,UNCERT,0,20,64.0,0.26556016597510373,0.5,0.5
A,130363,4,UNCERT,0,24,192.0,0.7966804979253111,0.625,0.5833333333333334
A,155921,0,AOPT,0,6,306.0,0.7463414634146341,0.3333333333333333,0.3333333333333333
A,155921,0,AOPT,0,9,310.0,0.7560975609756098,0.2222222222222222,0.2222222222222222
A,155921,0,AOPT,0,12,320.0,0.7804878048780488,0.3333333333333333,0.5
A,155921,0,AOPT,0,16,339.0,0.8268292682926829,0.625,0.6875
A,155921,0,AOPT,0,20,378.0,0.9219512195121952,0.8,0.8
A,155921,0,AOPT,0,24,392.0,0.9560975609756097,0.8333333333333334,0.8333333333333334
A,155921,0,MAXMIN,0,6,25.0,0.06097560975609756,0.16666666666666666,0.16666666666666666
A,155921,0,MAXMIN,0,9,48.0,0.11707317073170732,0.3333333333333333,0.3333333333333333
A,155921,0,MAXMIN,0,12,53.0,0.12926829268292683,0.25,0.3333333333333333
A,155921,0,MAXMIN,0,16,67.0,0.16341463414634147,0.4375,0.5
A,155921,0,MAXMIN,0,20,71.0,0.17317073170731706,0.5,0.55
A,155921,0,MAXMIN,0,24,95.0,0.23170731707317074,0.7083333333333334,0.7083333333333334
A,155921,0,RANDOM,0,6,28.0,0.06829268292682927,0.16666666666666666,0.16666666666666666
A,155921,0,RANDOM,0,9,45.0,0.10975609756097561,0.3333333333333333,0.3333333333333333
A,155921,0,RANDOM,0,12,342.0,0.8341463414634146,0.5,0.5
A,155921,0,RANDOM,0,16,355.0,0.8658536585365854,0.5,0.4375
A,155921,0,RANDOM,0,20,362.0,0.8829268292682927,0.5,0.5
A,155921,0,RANDOM,0,24,373.0,0.9097560975609756,0.6666666666666666,0.625
A,155921,0,UNCERT,0,6,27.0,0.06585365853658537,0.16666666666666666,0.16666666666666666
A,155921,0,UNCERT,0,9,50.0,0.12195121951219512,0.3333333333333333,0.2222222222222222
A,155921,0,UNCERT,0,12,55.0,0.13414634146341464,0.3333333333333333,0.3333333333333333
A,155921,0,UNCERT,0,16,338.0,0.824390243902439,0.4375,0.4375
A,155921,0,UNCERT,0,20,360.0,0.8780487804878049,0.6,0.6
A,155921,0,UNCERT,0,24,386.0,0.9414634146341463,0.75,0.75
A,155921,1,AOPT,0,6,379.0,0.8081023454157783,0.16666666666666666,0.16666666666666666
A,155921,1,AOPT,0,9,397.0,0.8464818763326226,0.4444444444444444,0.4444444444444444
A,155921,1,AOPT,0,12,402.0,0.8571428571428571,0.4166666666666667,0.5833333333333334
A,155921,1,AOPT,0,16,411.0,0.8763326226012793,0.625,0.625
A,155921,1,AOPT,0,20,419.0,0.8933901918976546,0.65,0.65
A,155921,1,AOPT,0,24,454.0,0.9680170575692963,0.75,0.75
A,155921,1,MAXMIN,0,6,7.0,0.014925373134328358,0.0,0.0
A,155921,1,MAXMIN,0,9,11.0,0.023454157782515993,0.0,0.0
A,155921,1,MAXMIN,0,12,15.0,0.031982942430703626,0.08333333333333333,0.16666666666666666
A,155921,1,MAXMIN,0,16,20.0,0.042643923240938165,0.25,0.25
A,155921,1,MAXMIN,0,20,44.0,0.09381663113006397,0.4,0.4
A,155921,1,MAXMIN,0,24,48.0,0.1023454157782516,0.5833333333333334,0.5833333333333334
A,155921,1,RANDOM,0,6,33.0,0.07036247334754797,0.3333333333333333,0.3333333333333333
A,155921,1,RANDOM,0,9,40.0,0.08528784648187633,0.3333333333333333,0.4444444444444444
A,155921,1,RANDOM,0,12,47.0,0.10021321961620469,0.5,0.5
A,155921,1,RANDOM,0,16,52.0,0.11087420042643924,0.5,0.5625
A,155921,1,RANDOM,0,20,57.0,0.12153518123667377,0.5,0.5
A,155921,1,RANDOM,0,24,65.0,0.13859275053304904,0.625,0.5833333333333334
A,155921,1,UNCERT,0,6,376.0,0.8017057569296375,0.16666666666666666,0.16666666666666666
A,155921,1,UNCERT,0,9,381.0,0.8123667377398721,0.3333333333333333,0.3333333333333333
A,155921,1,UNCERT,0,12,389.0,0.8294243070362474,0.3333333333333333,0.3333333333333333
