label,draw,candidate,status,regime_status,in_domain,on_spec,purity_mol,recovery_from_feed,recovery_total,net_product_mol_h,n_stages_total,n_ext,n_scr,n_str,oa_ext,s_over_a,w_over_a,consumption_index,consumption_index_incomplete,acid_mol_per_kg_oxide,throughput_kg_oxide_per_h,throughput_mol_T_per_h_per_L_org,max_loading,flags,n_flags,ood_distance_max,balance_rel_max,iterations,front,feed_stage_offset,scrub_return_offset,scrub_acid_M,scrub_target_mM,strip_acid_M,ligand_total_M,saponification_degree,scrub_complexant_M,strip_anion_M,feed_dilution,f_bleed
transfer-unsupported,36,174,converged_newton,INADMISSIBLE,False,False,0.8171561099,0.2326211796,0.2622536449,0.01172385633,46,29,2,15,4.368038652,2.751012799,3.203723242,5829.933975,False,5829.933975,0.00330915583,0.004502941695,0.8144787568,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,2.59311877e-15,40,4,0,3,4.395972678,2.888087994,2.247005236,0.08557314074,0,0,0,0,0
transfer-unsupported,37,174,converged_newton,INADMISSIBLE,False,False,0.7836165468,0.2047834866,0.2305456451,0.009345756344,46,29,2,15,4.368038652,2.751012799,3.203723242,6631.751531,False,6631.751531,0.002909059532,0.003958509702,0.8517556646,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,8.430342832e-14,61,4,0,3,4.395972678,2.888087994,2.247005236,0.08557314074,0,0,0,0,0
transfer-unsupported,38,174,converged_newton,INADMISSIBLE,False,False,0.6257910356,0.146363306,0.2148088349,0.00816549558,46,29,2,15,4.368038652,2.751012799,3.203723242,7117.591022,False,7117.591022,0.0027104901,0.003688305874,0.6400399417,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,5.838284732e-15,10,4,0,3,4.395972678,2.888087994,2.247005236,0.08557314074,0,0,0,0,0
transfer-unsupported,39,174,converged_newton,INADMISSIBLE,False,False,0.9932602846,0.3158753421,0.3700293449,0.01980703383,46,29,2,15,4.368038652,2.751012799,3.203723242,4131.892392,False,4131.892392,0.004669085778,0.006353469618,0.6425193083,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,3.283637445e-12,25,2,0,3,4.395972678,2.888087994,2.247005236,0.08557314074,0,0,0,0,0
transfer-unsupported,40,174,converged_newton,INADMISSIBLE,False,False,0.9222184957,0.2743875135,0.3107836834,0.01536360922,46,29,2,15,4.368038652,2.751012799,3.203723242,4919.567907,False,4919.567907,0.003921515135,0.005336211081,0.7587850098,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,6.486983036e-16,23,4,0,3,4.395972678,2.888087994,2.247005236,0.08557314074,0,0,0,0,0
transfer-unsupported,41,174,converged_newton,INADMISSIBLE,False,False,0.7844806325,0.2218867202,0.2522964465,0.01097706645,46,29,2,15,4.368038652,2.751012799,3.203723242,6060.019695,False,6060.019695,0.003183514407,0.004331974828,0.8193423841,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,1.946094911e-15,18,4,0,3,4.395972678,2.888087994,2.247005236,0.08557314074,0,0,0,0,0
transfer-unsupported,42,174,converged_newton,INADMISSIBLE,False,False,0.7319599748,0.2246235322,0.2800932917,0.01306182984,46,29,2,15,4.368038652,2.751012799,3.203723242,5458.61497,False,5458.61497,0.003534259168,0.0048092516,0.6870535145,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,1.443834523e-12,20,4,0,3,4.395972678,2.888087994,2.247005236,0.08557314074,0,0,0,0,0
transfer-unsupported,43,174,failed,INADMISSIBLE,False,,,,,,46,29,2,15,4.368038652,2.751012799,3.203723242,,True,,,,,HIGH_LOADING|NOT_CONVERGED|OA_ASSUMED|THIRD_PHASE_RISK,4,0,0.9999998257,20,15,0,3,4.395972678,2.888087994,2.247005236,0.08557314074,0,0,0,0,0
transfer-unsupported,44,174,converged_newton,INADMISSIBLE,False,False,0.882927393,0.1561246569,0.1726794825,0.005005794151,46,29,2,15,4.368038652,2.751012799,3.203723242,8854.100165,False,8854.100165,0.002178895612,0.002964937406,0.9279929815,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,2.594793214e-15,105,4,0,3,4.395972678,2.888087994,2.247005236,0.08557314074,0,0,0,0,0
transfer-unsupported,45,174,converged_newton,INADMISSIBLE,False,False,0.7117318098,0.1884835006,0.2369144661,0.009823417919,46,29,2,15,4.368038652,2.751012799,3.203723242,6453.47437,False,6453.47437,0.00298942227,0.004067863491,0.7866075385,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,9.730474553e-16,35,4,0,3,4.395972678,2.888087994,2.247005236,0.08557314074,0,0,0,0,0
transfer-unsupported,46,174,converged_newton,INADMISSIBLE,False,False,0.9436637274,0.1822887147,0.2526392181,0.01100277432,46,29,2,15,4.368038652,2.751012799,3.203723242,6051.797682,False,6051.797682,0.00318783955,0.004337860278,0.4395461514,COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,4,0,3.667740208e-12,4,2,0,3,4.395972678,2.888087994,2.247005236,0.08557314074,0,0,0,0,0
transfer-unsupported,47,174,converged_newton,INADMISSIBLE,False,False,0.9999495058,0.2247875179,0.2487210982,0.01070891532,46,29,2,15,4.368038652,2.751012799,3.203723242,6147.132053,False,6147.132053,0.003138400125,0.004270585461,0.8824044369,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,3.746232703e-14,19,5,0,3,4.395972678,2.888087994,2.247005236,0.08557314074,0,0,0,0,0
transfer-unsupported,48,174,failed,INADMISSIBLE,False,,,,,,46,29,2,15,4.368038652,2.751012799,3.203723242,,True,,,,,HIGH_LOADING|NOT_CONVERGED|OA_ASSUMED|THIRD_PHASE_RISK,4,0,0.4002786094,20,9,0,3,4.395972678,2.888087994,2.247005236,0.08557314074,0,0,0,0,0
transfer-unsupported,49,174,converged_newton,INADMISSIBLE,False,False,0.99303549,0.2482641904,0.2751483051,0.01269095584,46,29,2,15,4.368038652,2.751012799,3.203723242,5556.717619,False,5556.717619,0.003471862586,0.004724345301,0.8490482336,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,2.432618638e-15,33,4,0,3,4.395972678,2.888087994,2.247005236,0.08557314074,0,0,0,0,0
transfer-unsupported,50,174,converged_newton,INADMISSIBLE,False,False,0.7341303304,0.2012711749,0.2412459921,0.01014828237,46,29,2,15,4.368038652,2.751012799,3.203723242,6337.603462,False,6337.603462,0.003044078115,0.004142236562,0.8062523923,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,1.052714522e-13,20,4,0,3,4.395972678,2.888087994,2.247005236,0.08557314074,0,0,0,0,0
transfer-unsupported,51,174,converged_newton,INADMISSIBLE,False,False,0.7696585478,0.2402321386,0.2999158268,0.01454851997,46,29,2,15,4.368038652,2.751012799,3.203723242,5097.835119,False,5097.835119,0.00378438289,0.005149608051,0.628918661,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,4.865237277e-15,12,3,0,3,4.395972678,2.888087994,2.247005236,0.08557314074,0,0,0,0,0
transfer-unsupported,52,174,converged_newton,INADMISSIBLE,False,False,0.8263211952,0.2288836555,0.2567366325,0.0113100804,46,29,2,15,4.368038652,2.751012799,3.203723242,5955.213404,False,5955.213404,0.003239541339,0.00440821361,0.8258724221,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,2.762803766e-13,35,4,0,3,4.395972678,2.888087994,2.247005236,0.08557314074,0,0,0,0,0
transfer-unsupported,53,174,converged_newton,INADMISSIBLE,False,False,0.860878465,0.1547729317,0.1711904819,0.004894119107,46,29,2,15,4.368038652,2.751012799,3.203723242,8931.112393,False,8931.112393,0.00216010718,0.002939371001,0.9270887683,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,7.348601699e-13,38,5,0,3,4.395972678,2.888087994,2.247005236,0.08557314074,0,0,0,0,0
transfer-unsupported,54,174,converged_newton,INADMISSIBLE,False,False,0.7758488639,0.2395148099,0.2794739489,0.01301537913,46,29,2,15,4.368038652,2.751012799,3.203723242,5470.711817,False,5470.711817,0.003526444208,0.004798617374,0.7599763181,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,9.085564643e-15,21,3,0,3,4.395972678,2.888087994,2.247005236,0.08557314074,0,0,0,0,0
transfer-unsupported,55,174,converged_newton,INADMISSIBLE,False,False,0.9737573874,0.303657634,0.3492137971,0.01824586775,46,29,2,15,4.368038652,2.751012799,3.203723242,4378.181639,False,4378.181639,0.004406432074,0.005996062964,0.6998338242,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,5.652218811e-15,32,3,0,3,4.395972678,2.888087994,2.247005236,0.08557314074,0,0,0,0,0
transfer-unsupported,56,174,converged_newton,INADMISSIBLE,False,False,0.9513015126,0.2899478254,0.3307408556,0.01686039713,46,29,2,15,4.368038652,2.751012799,3.203723242,4622.717178,False,4622.717178,0.004173337727,0.005678879275,0.7299986564,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,1.407444203e-13,15,3,0,3,4.395972678,2.888087994,2.247005236,0.08557314074,0,0,0,0,0
transfer-unsupported,57,174,failed,INADMISSIBLE,False,,,,,,46,29,2,15,4.368038652,2.751012799,3.203723242,,True,,,,,HIGH_LOADING|NOT_CONVERGED|OA_ASSUMED|OOD_METAL|THIRD_PHASE_RISK,5,7.889097216,0.9999999999,20,9,0,3,4.395972678,2.888087994,2.247005236,0.08557314074,0,0,0,0,0
transfer-unsupported,58,174,failed,INADMISSIBLE,False,,,,,,46,29,2,15,4.368038652,2.751012799,3.203723242,,True,,,,,HIGH_LOADING|NOT_CONVERGED|OA_ASSUMED|THIRD_PHASE_RISK,4,0,0.9990315438,20,16,0,3,4.395972678,2.888087994,2.247005236,0.08557314074,0,0,0,0,0
transfer-unsupported,59,174,converged_newton,INADMISSIBLE,False,False,0.708951756,0.1984177286,0.2505890609,0.01084901253,46,29,2,15,4.368038652,2.751012799,3.203723242,6101.309568,False,6101.309568,0.003161970358,0.004302658713,0.7501403076,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,6.486983036e-16,36,4,0,3,4.395972678,2.888087994,2.247005236,0.08557314074,0,0,0,0,0
transfer-unsupported,60,174,converged_newton,INADMISSIBLE,False,False,0.6747341837,0.1770857956,0.238811265,0.00996567784,46,29,2,15,4.368038652,2.751012799,3.203723242,6402.216556,False,6402.216556,0.003013356364,0.004100431866,0.7096763434,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,8.108728795e-16,20,4,0,3,4.395972678,2.888087994,2.247005236,0.08557314074,0,0,0,0,0
transfer-unsupported,61,174,failed,INADMISSIBLE,False,,,,,,46,29,2,15,4.368038652,2.751012799,3.203723242,,True,,,,,HIGH_LOADING|NOT_CONVERGED|OA_ASSUMED|OOD_METAL|THIRD_PHASE_RISK,5,11.20787615,1,20,12,0,3,4.395972678,2.888087994,2.247005236,0.08557314074,0,0,0,0,0
transfer-unsupported,62,174,converged_newton,INADMISSIBLE,False,False,0.9871370037,0.303537791,0.3450741653,0.01793539536,46,29,2,15,4.368038652,2.751012799,3.203723242,4430.703856,False,4430.703856,0.004354197579,0.005924984749,0.7301464784,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,2.609972013e-12,37,3,0,3,4.395972678,2.888087994,2.247005236,0.08557314074,0,0,0,0,0
transfer-unsupported,63,174,converged_newton,INADMISSIBLE,False,False,0.9920913197,0.3132748789,0.3600723479,0.01906025905,46,29,2,15,4.368038652,2.751012799,3.203723242,4246.150652,False,4246.150652,0.004543446897,0.00618250621,0.6939559268,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,6.486983036e-16,35,3,0,3,4.395972678,2.888087994,2.247005236,0.08557314074,0,0,0,0,0
transfer-unsupported,0,175,converged_newton,INADMISSIBLE,False,False,1,0.02161795745,0.3511855777,-0.1476046001,60,26,14,20,3.843132444,3.905476433,0.5367665223,3899.157747,False,3899.157747,0.004431312297,0.006853502633,0.5854711301,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|THIRD_PHASE_RISK,6,0.0001530650114,1.47362721e-15,120,4,7,0,3.935206003,44.5383608,3.557471058,0.2448532985,0,0,0,0,0
transfer-unsupported,1,175,failed,INADMISSIBLE,False,,,,,,60,26,14,20,3.843132444,3.905476433,0.5367665223,,True,,,,,HIGH_LOADING|NOT_CONVERGED|OA_ASSUMED|OOD_HULL|OOD_METAL|THIRD_PHASE_RISK,6,12.54547148,1,20,14,7,0,3.935206003,44.5383608,3.557471058,0.2448532985,0,0,0,0,0
transfer-unsupported,2,175,converged_newton,INADMISSIBLE,False,False,0.949414345,0.06769804059,0.2284996997,-0.156806041,60,26,14,20,3.843132444,3.905476433,0.5367665223,5992.690441,False,5992.690441,0.002883243485,0.00445924717,0.9310176148,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|THIRD_PHASE_RISK,6,0.0001530650114,2.267118784e-15,14,3,7,0,3.935206003,44.5383608,3.557471058,0.2448532985,0,0,0,0,0
transfer-unsupported,3,175,converged_newton,INADMISSIBLE,False,False,0.9084375368,0.001389738524,0.3224770316,-0.1497577411,60,26,14,20,3.843132444,3.905476433,0.5367665223,4246.280608,False,4246.280608,0.004069063556,0.006293245867,0.6410356383,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|THIRD_PHASE_RISK,6,0.0001530650114,1.144825628e-15,78,2,7,0,3.935206003,44.5383608,3.557471058,0.2448532985,0,0,0,0,0
transfer-unsupported,4,175,failed,INADMISSIBLE,False,,,,,,60,26,14,20,3.843132444,3.905476433,0.5367665223,,True,,,,,HIGH_LOADING|NOT_CONVERGED|OA_ASSUMED|OOD_HULL|OOD_METAL|THIRD_PHASE_RISK,6,0.5476735087,0.9999999999,20,8,7,0,3.935206003,44.5383608,3.557471058,0.2448532985,0,0,0,0,0
transfer-unsupported,5,175,converged_newton,INADMISSIBLE,False,False,0.907342687,1.070266334e-09,0.3290025841,-0.1492683247,60,26,14,20,3.843132444,3.905476433,0.5367665223,4162.058392,False,4162.058392,0.004151403956,0.00642059418,0.5522825691,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|THIRD_PHASE_RISK,6,0.0001530650114,7.934915744e-16,75,2,7,0,3.935206003,44.5383608,3.557471058,0.2448532985,0,0,0,0,0
transfer-unsupported,6,175,failed,INADMISSIBLE,False,,,,,,60,26,14,20,3.843132444,3.905476433,0.5367665223,,True,,,,,HIGH_LOADING|NOT_CONVERGED|OA_ASSUMED|OOD_HULL|OOD_METAL|THIRD_PHASE_RISK,6,4.920092631,0.9999820995,20,11,7,0,3.935206003,44.5383608,3.557471058,0.2448532985,0,0,0,0,0
transfer-unsupported,7,175,converged_newton,INADMISSIBLE,False,False,0.9682264761,0.08632426306,0.3007547008,-0.1513869159,60,26,14,20,3.843132444,3.905476433,0.5367665223,4552.972779,False,4552.972779,0.003794967928,0.005869327401,0.8605481682,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|THIRD_PHASE_RISK,6,0.0001530650114,1.700339088e-15,40,3,7,0,3.935206003,44.5383608,3.557471058,0.2448532985,0,0,0,0,0
transfer-unsupported,8,175,converged_newton,INADMISSIBLE,False,False,1,0.0897633167,0.311598103,-0.1505736607,60,26,14,20,3.843132444,3.905476433,0.5367665223,4394.532421,False,4394.532421,0.003931791603,0.006080939978,0.8566108368,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|THIRD_PHASE_RISK,6,0.0001530650114,7.443762793e-14,36,3,7,0,3.935206003,44.5383608,3.557471058,0.2448532985,0,0,0,0,0
transfer-unsupported,9,175,failed,INADMISSIBLE,False,,,,,,60,26,14,20,3.843132444,3.905476433,0.5367665223,,True,,,,,HIGH_LOADING|NOT_CONVERGED|OA_ASSUMED|OOD_HULL|THIRD_PHASE_RISK,5,0.0001530650114,1,20,8,7,0,3.935206003,44.5383608,3.557471058,0.2448532985,0,0,0,0,0
transfer-unsupported,10,175,converged_newton,INADMISSIBLE,False,False,0.9991093336,0.06584018126,0.3495863162,-0.1477245448,60,26,14,20,3.843132444,3.905476433,0.5367665223,3916.995324,False,3916.995324,0.004411132576,0.006822292517,0.6961361606,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|THIRD_PHASE_RISK,6,0.0001530650114,1.234741703e-14,115,2,7,0,3.935206003,44.5383608,3.557471058,0.2448532985,0,0,0,0,0
transfer-unsupported,11,175,converged_newton,INADMISSIBLE,False,False,0.964332861,0.0003092568786,0.3399997233,-0.1484435392,60,26,14,20,3.843132444,3.905476433,0.5367665223,4027.438472,False,4027.438472,0.004290167508,0.006635206987,0.5196041245,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|THIRD_PHASE_RISK,6,0.0001530650114,5.66779696e-16,36,4,7,0,3.935206003,44.5383608,3.557471058,0.2448532985,0,0,0,0,0
transfer-unsupported,12,175,failed,INADMISSIBLE,False,,,,,,60,26,14,20,3.843132444,3.905476433,0.5367665223,,True,,,,,HIGH_LOADING|NOT_CONVERGED|OA_ASSUMED|OOD_HULL|OOD_METAL|THIRD_PHASE_RISK,6,9.727396879,1,20,10,7,0,3.935206003,44.5383608,3.557471058,0.2448532985,0,0,0,0,0
transfer-unsupported,13,175,failed,INADMISSIBLE,False,,,,,,60,26,14,20,3.843132444,3.905476433,0.5367665223,,True,,,,,HIGH_LOADING|NOT_CONVERGED|OA_ASSUMED|OOD_HULL|OOD_METAL|THIRD_PHASE_RISK,6,2.912372454,0.9999466283,20,8,7,0,3.935206003,44.5383608,3.557471058,0.2448532985,0,0,0,0,0
transfer-unsupported,14,175,converged_newton,INADMISSIBLE,False,False,0.9077006,9.618649158e-06,0.3250709546,-0.1495631969,60,26,14,20,3.843132444,3.905476433,0.5367665223,4212.397159,False,4212.397159,0.004101794066,0.006343867133,0.5818829388,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|THIRD_PHASE_RISK,6,0.0001530650114,9.126008237e-16,25,2,7,0,3.935206003,44.5383608,3.557471058,0.2448532985,0,0,0,0,0
transfer-unsupported,15,175,converged_newton,INADMISSIBLE,False,False,0.9916839846,0.04797075626,0.3477375578,-0.1478632016,60,26,14,20,3.843132444,3.905476433,0.5367665223,3937.820161,False,3937.820161,0.004387804665,0.006786213385,0.6608833755,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|THIRD_PHASE_RISK,6,0.0001530650114,7.934915744e-16,37,3,7,0,3.935206003,44.5383608,3.557471058,0.2448532985,0,0,0,0,0
transfer-unsupported,16,175,converged_newton,INADMISSIBLE,False,False,0.9083094496,0.00103134457,0.3220870876,-0.1497869869,60,26,14,20,3.843132444,3.905476433,0.5367665223,4251.42149,False,4251.42149,0.004064143184,0.006285635981,0.6876877012,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|THIRD_PHASE_RISK,6,0.0001530650114,1.297404173e-12,39,2,7,0,3.935206003,44.5383608,3.557471058,0.2448532985,0,0,0,0,0
transfer-unsupported,17,175,converged_newton,INADMISSIBLE,False,False,0.999999838,0.09185016392,0.3297616967,-0.1492113912,60,26,14,20,3.843132444,3.905476433,0.5367665223,4152.477318,False,4152.477318,0.004160982553,0.006435408514,0.8191712053,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|THIRD_PHASE_RISK,6,0.0001530650114,1.246915331e-15,119,2,7,0,3.935206003,44.5383608,3.557471058,0.2448532985,0,0,0,0,0
transfer-unsupported,18,175,converged_newton,INADMISSIBLE,False,False,0.9067806871,4.878174592e-13,0.3174481741,-0.1501349054,60,26,14,20,3.843132444,3.905476433,0.5367665223,4313.548093,False,4313.548093,0.004005608678,0.00619510605,0.730423055,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|THIRD_PHASE_RISK,6,0.0001530650114,1.246915331e-15,25,2,7,0,3.935206003,44.5383608,3.557471058,0.2448532985,0,0,0,0,0
transfer-unsupported,19,175,failed,INADMISSIBLE,False,,,,,,60,26,14,20,3.843132444,3.905476433,0.5367665223,,True,,,,,HIGH_LOADING|NOT_CONVERGED|OA_ASSUMED|OOD_HULL|OOD_METAL|THIRD_PHASE_RISK,6,8.935503873,0.9999999978,20,14,7,0,3.935206003,44.5383608,3.557471058,0.2448532985,0,0,0,0,0
transfer-unsupported,20,175,failed,INADMISSIBLE,False,,,,,,60,26,14,20,3.843132444,3.905476433,0.5367665223,,True,,,,,HIGH_LOADING|NOT_CONVERGED|OA_ASSUMED|OOD_HULL|THIRD_PHASE_RISK,5,0.0001530650114,1,20,11,7,0,3.935206003,44.5383608,3.557471058,0.2448532985,0,0,0,0,0
transfer-unsupported,21,175,failed,INADMISSIBLE,False,,,,,,60,26,14,20,3.843132444,3.905476433,0.5367665223,,True,,,,,HIGH_LOADING|NOT_CONVERGED|OA_ASSUMED|OOD_HULL|OOD_METAL|THIRD_PHASE_RISK,6,6.807646002,0.999999699,20,10,7,0,3.935206003,44.5383608,3.557471058,0.2448532985,0,0,0,0,0
transfer-unsupported,22,175,converged_newton,INADMISSIBLE,False,False,0.9075231126,4.547235118e-10,0.3276035727,-0.1493732505,60,26,14,20,3.843132444,3.905476433,0.5367665223,4179.832212,False,4179.832212,0.004133751021,0.006393292011,0.6184899508,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|THIRD_PHASE_RISK,6,0.0001530650114,9.965393093e-16,35,2,7,0,3.935206003,44.5383608,3.557471058,0.2448532985,0,0,0,0,0
transfer-unsupported,23,175,converged_newton,INADMISSIBLE,False,False,1,2.670138015e-15,0.3476458147,-0.1478700824,60,26,14,20,3.843132444,3.905476433,0.5367665223,3938.859344,False,3938.859344,0.004386647037,0.00678442299,0.1342484013,COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|THIRD_PHASE_RISK,5,0.0001530650114,3.400678176e-16,5,5,7,0,3.935206003,44.5383608,3.557471058,0.2448532985,0,0,0,0,0
transfer-unsupported,24,175,converged_newton,INADMISSIBLE,False,False,0.9999999997,0.01343601901,0.3512202209,-0.1476020019,60,26,14,20,3.843132444,3.905476433,0.5367665223,3898.773147,False,3898.773147,0.004431749431,0.006854178707,0.5628854188,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|THIRD_PHASE_RISK,6,0.0001530650114,7.307050284e-14,33,3,7,0,3.935206003,44.5383608,3.557471058,0.2448532985,0,0,0,0,0
transfer-unsupported,25,175,converged_newton,INADMISSIBLE,False,False,0.9988714292,0.05278319117,0.350273758,-0.1476729866,60,26,14,20,3.843132444,3.905476433,0.5367665223,3909.307891,False,3909.307891,0.004419806819,0.00683570817,0.6649602389,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|THIRD_PHASE_RISK,6,0.0001530650114,3.315142542e-15,38,2,7,0,3.935206003,44.5383608,3.557471058,0.2448532985,0,0,0,0,0
transfer-unsupported,26,175,converged_newton,INADMISSIBLE,False,False,1,0.0904838241,0.3165513796,-0.150202165,60,26,14,20,3.843132444,3.905476433,0.5367665223,4325.768435,False,4325.768435,0.00399429279,0.006177604809,0.8480072846,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|THIRD_PHASE_RISK,6,0.0001530650114,1.700339088e-15,60,8,7,0,3.935206003,44.5383608,3.557471058,0.2448532985,0,0,0,0,0
transfer-unsupported,27,175,converged_newton,INADMISSIBLE,False,False,1,0.04974930499,0.1661943777,-0.1614789401,60,26,14,20,3.843132444,3.905476433,0.5367665223,8239.315824,False,8239.315824,0.002097065587,0.003243338216,0.9669114425,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|THIRD_PHASE_RISK,6,0.0001530650114,4.19416975e-15,39,2,7,0,3.935206003,44.5383608,3.557471058,0.2448532985,0,0,0,0,0
transfer-unsupported,28,175,converged_newton,INADMISSIBLE,False,False,0.9999999999,0.001677059328,0.3512546611,-0.1475994189,60,26,14,20,3.843132444,3.905476433,0.5367665223,3898.390875,False,3898.390875,0.004432184002,0.00685485082,0.4921101845,COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|THIRD_PHASE_RISK,5,0.0001530650114,5.66779696e-16,19,2,7,0,3.935206003,44.5383608,3.557471058,0.2448532985,0,0,0,0,0
transfer-unsupported,29,175,converged_newton,INADMISSIBLE,False,False,1,0.01687478426,0.3512074651,-0.1476029586,60,26,14,20,3.843132444,3.905476433,0.5367665223,3898.91475,False,3898.91475,0.004431588476,0.006853929773,0.5715315644,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|THIRD_PHASE_RISK,6,0.0001530650114,8.64929019e-16,77,8,7,0,3.935206003,44.5383608,3.557471058,0.2448532985,0,0,0,0,0
